fname,labels,freesound_id,license
bb1b2337.wav,Tick-tock,343130,CC-BY
b921f511.wav,Keys_jangling,81000,CC0
e279761d.wav,"Screaming,Yell",179315,CC-BY
3c3dc6b1.wav,Yell,179332,CC-BY
6d37f225.wav,Bathtub_(filling_or_washing),212108,CC-BY
95c7fe22.wav,"Fill_(with_liquid),Bathtub_(filling_or_washing),Water_tap_and_faucet",212111,CC-BY
6be5422e.wav,Scissors,212120,CC-BY
99354474.wav,Run,15521,CC-BY
8a8e9b64.wav,Tick-tock,408741,CC0
dd697b5d.wav,Purr,408747,CC-BY-NC
d3184ca4.wav,Tick-tock,212181,CC0
8069f3ee.wav,Traffic_noise_and_roadway_noise,212182,CC0
4e6947b6.wav,Traffic_noise_and_roadway_noise,212186,CC0
dd7aa68d.wav,Traffic_noise_and_roadway_noise,212194,CC0
adb67284.wav,Traffic_noise_and_roadway_noise,212197,CC0
0ba9b46f.wav,Accelerating_and_revving_and_vroom,244999,CC-BY-NC
864607f0.wav,Microwave_oven,48401,CC Sampling+
11c35afd.wav,Clapping,15650,CC-BY
e00a1b33.wav,Frying_(food),245027,CC-BY
192bacfd.wav,Scissors,212303,CC-BY
d9181291.wav,Scissors,81265,CC0
70cf4de7.wav,Zipper_(clothing),212394,CC-BY
e57034cf.wav,Shatter,245167,CC-BY
69701771.wav,Tick-tock,212404,CC-BY
2be22ea9.wav,Tick-tock,212405,CC-BY
3aa9a677.wav,Mechanical_fan,212406,CC-BY
5ef71aad.wav,Keys_jangling,114188,CC-BY
1fa83338.wav,Hiss,146960,CC0
6190a2c2.wav,Hiss,146962,CC0
3f32d7cb.wav,Printer,48664,CC-BY
8728d69c.wav,Printer,48667,CC-BY
cb359774.wav,Printer,48669,CC-BY
ecf14238.wav,Printer,48670,CC-BY
cd4f6e9d.wav,Car_passing_by,245282,CC-BY
c7236059.wav,Cupboard_open_or_close,48699,CC Sampling+
7d1c86f5.wav,Cupboard_open_or_close,48700,CC Sampling+
c7abe28e.wav,Purr,376392,CC0
c3119162.wav,Bark,114280,CC-BY
0468b055.wav,Car_passing_by,245359,CC-BY
e308001a.wav,Chewing_and_mastication,48762,CC Sampling+
7c8e816f.wav,"Motorcycle,Accelerating_and_revving_and_vroom",343686,CC-BY
0569539d.wav,Shatter,278152,CC-BY
6ad68ce2.wav,Walk_and_footsteps,343689,CC-BY
79ecda4d.wav,Fill_(with_liquid),212618,CC-BY
48d0b56d.wav,Microwave_oven,212622,CC-BY
deb78815.wav,Printer,16017,CC-BY
362625bc.wav,Traffic_noise_and_roadway_noise,179860,CC0
49e79860.wav,Traffic_noise_and_roadway_noise,179861,CC0
9ecba286.wav,Traffic_noise_and_roadway_noise,179863,CC0
f396ec97.wav,Traffic_noise_and_roadway_noise,179864,CC0
bb734e88.wav,Traffic_noise_and_roadway_noise,179865,CC0
aab21a12.wav,Traffic_noise_and_roadway_noise,179866,CC0
3a98758e.wav,Traffic_noise_and_roadway_noise,179867,CC0
99d94e28.wav,Writing,278193,CC0
06e33c49.wav,Crackle,212664,CC-BY
06aa0e9b.wav,Sneeze,179902,CC-BY
49b4ca41.wav,Frying_(food),16121,CC Sampling+
23bb80b6.wav,Fill_(with_liquid),212730,CC-BY
fed5adea.wav,Fill_(with_liquid),212734,CC-BY
702361ef.wav,Fill_(with_liquid),212735,CC-BY
152fc7ef.wav,Fill_(with_liquid),212736,CC-BY
a8f8727e.wav,Chewing_and_mastication,212737,CC-BY
16c8fe3f.wav,Fill_(with_liquid),212742,CC-BY
16dda2ae.wav,"Cutlery_and_silverware,Drawer_open_or_close",376600,CC0
edeea125.wav,Bass_drum,81689,CC0
ebdea36d.wav,Mechanical_fan,48936,CC-BY
7086c4ff.wav,Yell,343877,CC0
7e1f58d2.wav,Gasp,343878,CC0
87cc8eb1.wav,Sneeze,180046,CC-BY
efdb4c12.wav,Sneeze,180048,CC-BY
9d7eeb06.wav,Bark,180052,CC0
c46f1c2d.wav,Stream,212820,CC-BY
22ceb5f3.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom",48989,CC-BY
d4aaa352.wav,"Race_car_and_auto_racing,Accelerating_and_revving_and_vroom",48990,CC-BY
288ba073.wav,Race_car_and_auto_racing,48993,CC-BY
50a62cac.wav,Gasp,343909,CC0
78ed8980.wav,"Screaming,Yell",343918,CC0
ade51e10.wav,Sneeze,343921,CC0
74c3aa8a.wav,Hiss,343927,CC0
5aad2d25.wav,Hiss,343928,CC0
0f59fd58.wav,"Screaming,Yell",343930,CC0
fdbb5cd6.wav,Squeak,343937,CC0
adff8113.wav,Screaming,343948,CC0
b59c1e4d.wav,"Screaming,Yell",343954,CC0
795d200c.wav,Yell,343957,CC0
a3faad03.wav,Yell,343960,CC0
81e62540.wav,Yell,343965,CC0
435bfe52.wav,Yell,343966,CC0
b83ad210.wav,"Bark,Chirp_and_tweet",245666,CC0
c1ecfc08.wav,Bass_drum,16290,CC Sampling+
82070883.wav,Chirp_and_tweet,245673,CC0
a094cfa8.wav,Chirp_and_tweet,245675,CC0
8bb2680a.wav,Waves_and_surf,245676,CC0
852c98f0.wav,Stream,245678,CC0
2445fae8.wav,Stream,245679,CC0
fa9a3581.wav,Waves_and_surf,245683,CC0
3ce6cc14.wav,Stream,245684,CC0
065baacf.wav,Chewing_and_mastication,180150,CC0
82833b17.wav,Church_bell,245688,CC0
4e3ca032.wav,Chewing_and_mastication,180153,CC0
b21775cd.wav,Motorcycle,245693,CC0
8a5a7e98.wav,Motorcycle,245694,CC0
1f6fc8d3.wav,Church_bell,245695,CC0
82e7bc3a.wav,Hiss,344002,CC0
3a6d15a2.wav,Chewing_and_mastication,81866,CC-BY-NC
a7502711.wav,"Screaming,Yell",344028,CC0
9873fc0b.wav,Waves_and_surf,376796,CC0
c0b829c7.wav,Waves_and_surf,376799,CC0
76d21a78.wav,Burping_and_eructation,245734,CC0
9e678772.wav,Burping_and_eructation,245735,CC0
8b021411.wav,Burping_and_eructation,245739,CC0
8e253348.wav,Fart,49131,CC-BY
bcafa3f7.wav,Burping_and_eructation,245741,CC0
a81d08e3.wav,Burping_and_eructation,245742,CC0
2e916ab6.wav,Fart,16370,CC-BY
26ef2725.wav,Yell,344051,CC0
43622fd7.wav,Buzz,49140,CC-BY
58b6578f.wav,Buzz,49142,CC-BY
a473823d.wav,Burping_and_eructation,245751,CC0
029bd777.wav,"Frying_(food),Crackle",49147,CC-BY
7ccb3778.wav,Whispering,81922,CC-BY
55f2d9a8.wav,Toilet_flush,180230,CC-BY-NC
07aab99a.wav,Crackle,49158,CC-BY
9364e889.wav,Cutlery_and_silverware,376853,CC0
223d8ad3.wav,Drawer_open_or_close,245782,CC0
a6e6c971.wav,Cutlery_and_silverware,376862,CC0
9418206d.wav,Fill_(with_liquid),376864,CC0
39570b76.wav,Motorcycle,245794,CC0
744bba42.wav,Sneeze,213047,CC-BY
91b93ecb.wav,"Screaming,Yell",180305,CC-BY
c548732f.wav,Screaming,180315,CC-BY
d8416838.wav,"Screaming,Yell",180341,CC-BY
e323c0ac.wav,"Screaming,Yell",180344,CC-BY
46035173.wav,Meow,213135,CC-BY
07504c4a.wav,Meow,213136,CC-BY
6fdc96d4.wav,Drawer_open_or_close,245909,CC-BY
2b8f57c3.wav,Purr,213144,CC-BY
46a4473e.wav,Shatter,213153,CC-BY-NC
710f299e.wav,Traffic_noise_and_roadway_noise,376994,CC-BY
749e4cfc.wav,Shatter,213156,CC-BY-NC
4e892ec0.wav,Writing,409788,CC0
464e1dad.wav,Shatter,344267,CC-BY
b84a4562.wav,Run,213206,CC-BY
4f91f8ca.wav,Printer,344281,CC-BY
ad540614.wav,Writing,180443,CC0
5ed2d80b.wav,Tick-tock,16651,CC-BY-NC
1076b43b.wav,Fart,49425,CC-BY
22fabd8c.wav,Toilet_flush,147751,CC-BY
742ddd5b.wav,Burping_and_eructation,344406,CC0
60d8c5e8.wav,Gasp,344407,CC0
64f20075.wav,Waves_and_surf,82270,CC0
8dab22a2.wav,Gasp,344415,CC0
bce6cc8c.wav,Gasp,344416,CC0
62add2ca.wav,Gasp,344417,CC0
526f2fc9.wav,Purr,213346,CC0
f198c4b6.wav,Meow,82275,CC-BY
3780e6b9.wav,Purr,213347,CC0
a4d02233.wav,Bathtub_(filling_or_washing),344422,CC0
a28e588f.wav,Raindrop,16747,CC-BY
fcb6dc96.wav,Raindrop,16749,CC-BY
0019ef41.wav,Raindrop,16751,CC-BY
be9087e1.wav,Raindrop,16752,CC-BY
03106a7c.wav,Toilet_flush,49538,CC Sampling+
84d3b3c3.wav,Run,278925,CC0
67124738.wav,Run,278928,CC0
b9802920.wav,Child_speech_and_kid_speaking,278944,CC0
103e131b.wav,Male_speech_and_man_speaking,377270,CC-BY
ed15c98f.wav,Motorcycle,180671,CC-BY
634ad046.wav,Motorcycle,180672,CC-BY
be938190.wav,Motorcycle,180673,CC-BY
510d8c9c.wav,Zipper_(clothing),180686,CC0
e292b706.wav,Gurgling,344537,CC-BY
99989533.wav,Cricket,246241,CC-BY-NC
74985c18.wav,Sneeze,147948,CC-BY
2303440b.wav,Hiss,377337,CC0
7d0b839a.wav,Stream,180731,CC-BY
398db0e3.wav,Hi-hat,377340,CC-BY
101b5708.wav,Waves_and_surf,279047,CC0
f02f76d2.wav,Accelerating_and_revving_and_vroom,410131,CC0
63aac61e.wav,Accelerating_and_revving_and_vroom,410132,CC0
93a0a146.wav,Clapping,180766,CC0
c427acf2.wav,Clapping,180767,CC0
85613354.wav,Clapping,180768,CC0
25d724b3.wav,Accelerating_and_revving_and_vroom,410143,CC0
8f4a2a33.wav,Clapping,180787,CC0
1b1dc76c.wav,Computer_keyboard,246327,CC-BY
8a5da195.wav,Microwave_oven,344635,CC0
188106d9.wav,Hiss,49729,CC-BY
86f4943e.wav,Waves_and_surf,213581,CC-BY-NC
469042cc.wav,Waves_and_surf,213582,CC-BY-NC
b813af02.wav,"Walk_and_footsteps,Waves_and_surf",213583,CC-BY-NC
8c80709a.wav,Bass_drum,377429,CC-BY
5bb762b0.wav,Chirp_and_tweet,344678,CC0
f2a6aea9.wav,Shatter,148073,CC-BY
37ef9020.wav,Shatter,148074,CC-BY
39fd3bd4.wav,Computer_keyboard,377462,CC0
9f5c1a48.wav,Computer_keyboard,377469,CC0
50242b6c.wav,"Knock,Dishes_and_pots_and_pans",377500,CC0
b3b80691.wav,Microwave_oven,377514,CC0
2ea1be26.wav,Tap,377531,CC0
2a9feff0.wav,"Squeak,Walk_and_footsteps",344769,CC-BY
f80762a2.wav,Writing,180943,CC0
d219a296.wav,Traffic_noise_and_roadway_noise,180951,CC0
a1dd3a0a.wav,"Sink_(filling_or_washing),Gurgling",17128,CC Sampling+
ccfe89b2.wav,Toilet_flush,82671,CC Sampling+
2b715dfa.wav,Tap,180982,CC-BY
84440785.wav,"Cutlery_and_silverware,Tap",180991,CC-BY
b109f949.wav,Cricket,17161,CC-BY-NC
5d3973b5.wav,Zipper_(clothing),17162,CC-BY-NC
6dcd3bb0.wav,Bass_guitar,148252,CC-BY
129f04b3.wav,Bass_guitar,148253,CC-BY
132240f8.wav,Frying_(food),344898,CC-BY
4ba172e3.wav,Frying_(food),344899,CC-BY
37010ae4.wav,Female_speech_and_woman_speaking,82788,CC-BY
85a74c28.wav,Sneeze,148330,CC-BY
79f5edd4.wav,Crackle,50043,CC-BY
58b5d8d7.wav,"Female_speech_and_woman_speaking,Walk_and_footsteps",213890,CC0
5317a0bb.wav,"Trickle_and_dribble,Sink_(filling_or_washing)",17291,CC-BY
8f941cc5.wav,Cutlery_and_silverware,50063,CC-BY
60834110.wav,Burping_and_eructation,17296,CC-BY
9e51318f.wav,Crackle,17298,CC-BY
15d94574.wav,Mechanical_fan,17301,CC-BY
31a0f9cc.wav,Clapping,213919,CC0
a4163ed6.wav,Keys_jangling,181160,CC0
b8b1f957.wav,Clapping,377781,CC0
6a2d86f3.wav,Clapping,377782,CC0
090ec1e9.wav,Run,213956,CC-BY
7e3dc005.wav,Gasp,345045,CC-BY
fa17393b.wav,Printer,345054,CC0
bf31a25c.wav,Printer,345056,CC0
718922cf.wav,Sneeze,181217,CC-BY
37e8f4a1.wav,Writing,377831,CC-BY
2a24917c.wav,Sneeze,181225,CC-BY
1e14c378.wav,Writing,377835,CC-BY
99419949.wav,"Acoustic_guitar,Strum",82926,CC-BY
67ac8636.wav,"Acoustic_guitar,Strum",82929,CC-BY
f16f35a2.wav,"Acoustic_guitar,Strum",82930,CC-BY
6b0cdb9b.wav,Writing,377843,CC-BY
08b28fc1.wav,Writing,377844,CC-BY
baf6e775.wav,Mechanical_fan,17434,CC Sampling+
cb6b8e76.wav,Mechanical_fan,17436,CC Sampling+
c403e307.wav,Mechanical_fan,17437,CC Sampling+
36409784.wav,Mechanical_fan,17438,CC Sampling+
0a2895b8.wav,Mechanical_fan,17439,CC Sampling+
90826c5a.wav,Mechanical_fan,17440,CC Sampling+
e2c8484e.wav,Mechanical_fan,17441,CC Sampling+
fe93e661.wav,Mechanical_fan,17442,CC Sampling+
1ce4fa3c.wav,Mechanical_fan,17443,CC Sampling+
b2e8ddb6.wav,Mechanical_fan,17444,CC Sampling+
9bc54fb2.wav,Mechanical_fan,17445,CC Sampling+
3c4f5649.wav,Female_singing,181318,CC0
bf6ab593.wav,Male_singing,181351,CC-BY
a56b5ac9.wav,Fill_(with_liquid),377988,CC0
478d303a.wav,Chink_and_clink,377989,CC0
ec97476e.wav,Fill_(with_liquid),377992,CC0
219f0459.wav,"Knock,Slam",410763,CC-BY
c83fb1db.wav,Hiss,17556,CC Sampling+
fb6a1dd4.wav,Chink_and_clink,214186,CC0
af47f550.wav,"Dishes_and_pots_and_pans,Chink_and_clink",214187,CC0
c1372649.wav,"Dishes_and_pots_and_pans,Chink_and_clink",214188,CC0
e29969d4.wav,"Dishes_and_pots_and_pans,Chink_and_clink",214189,CC0
27089611.wav,"Dishes_and_pots_and_pans,Chink_and_clink",214190,CC0
2297374f.wav,"Dishes_and_pots_and_pans,Chink_and_clink",214191,CC0
dbcbe73a.wav,"Dishes_and_pots_and_pans,Chink_and_clink",214192,CC0
baf7dafa.wav,"Dishes_and_pots_and_pans,Chink_and_clink",214193,CC0
09a3f30d.wav,Cupboard_open_or_close,214194,CC0
262cc5df.wav,Knock,410827,CC-BY
5b4265d9.wav,Shatter,115916,CC0
379e6df8.wav,Hiss,181480,CC0
e45fd53a.wav,Hiss,181481,CC0
4806feed.wav,Hiss,181482,CC0
647c8d67.wav,"Male_speech_and_man_speaking,Yell",17643,CC-BY
c04f8aaf.wav,Hiss,181485,CC0
a849d801.wav,Zipper_(clothing),410862,CC0
d8748fd2.wav,Hiss,181486,CC0
94a6112a.wav,Hiss,181490,CC0
8dbe558d.wav,Crowd,83199,CC-BY
3f94b21f.wav,Bass_guitar,83245,CC0
3a6ab1b4.wav,Run,181572,CC0
5e6fce72.wav,Run,181573,CC0
bc46bb7d.wav,Run,181583,CC0
0bc38b08.wav,Male_speech_and_man_speaking,345424,CC0
df86897a.wav,Microwave_oven,345485,CC0
787a3b08.wav,Microwave_oven,345489,CC0
aae9382f.wav,Stream,17821,CC Sampling+
113d718f.wav,Scissors,50599,CC-BY-NC
62fa1360.wav,Crackle,378284,CC0
ac1de830.wav,Shatter,378289,CC0
cbc5c550.wav,Hiss,50620,CC0
54e90ec9.wav,Walk_and_footsteps,411070,CC0
6eb38a1c.wav,Writing,17857,CC0
877562da.wav,Writing,17858,CC0
d6390b6d.wav,Cutlery_and_silverware,378309,CC0
21ef7b42.wav,Chewing_and_mastication,116169,CC0
9c918a51.wav,Female_singing,345546,CC-BY
5fb632cf.wav,Female_singing,345545,CC-BY
9b405966.wav,Chirp_and_tweet,17865,CC Sampling+
0b576f4a.wav,"Shatter,Chink_and_clink",378321,CC0
2e8763ab.wav,Keys_jangling,17874,CC-BY
c5b9581d.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink",181716,CC0
aa7cbb7d.wav,Knock,148950,CC0
987ba741.wav,Fill_(with_liquid),378330,CC0
0823f693.wav,Printer,378331,CC0
d3bef3dd.wav,Motorcycle,378335,CC0
7dd4e525.wav,Motorcycle,378340,CC0
2d6d9427.wav,Motorcycle,378341,CC0
c2aff189.wav,Fill_(with_liquid),50687,CC-BY-NC
17f35ba6.wav,Fill_(with_liquid),50688,CC-BY-NC
8399bce3.wav,Bass_drum,50709,CC0
3674f6d5.wav,Scissors,378393,CC0
2cea52ef.wav,Toilet_flush,83497,CC Sampling+
6dbe898f.wav,Keys_jangling,411179,CC-BY
4192f983.wav,Drawer_open_or_close,50733,CC0
749a39f0.wav,"Cutlery_and_silverware,Drawer_open_or_close",50735,CC0
37ba0080.wav,Mechanical_fan,50751,CC0
79d5542a.wav,Traffic_noise_and_roadway_noise,345696,CC-BY
9c2b410c.wav,Gasp,149111,CC-BY
e92dc7b4.wav,Car_passing_by,345724,CC-BY-NC
3218a0e2.wav,Squeak,18072,CC-BY
b855f490.wav,Trickle_and_dribble,50846,CC-BY
707be2ae.wav,Zipper_(clothing),83625,CC Sampling+
a8378346.wav,"Car_passing_by,Traffic_noise_and_roadway_noise",50869,CC-BY-NC
e1612de7.wav,Purr,181956,CC-BY
707a0746.wav,Purr,181957,CC-BY
8eef389c.wav,Mechanical_fan,50901,CC0
5f5a35f8.wav,Keys_jangling,50912,CC0
0b5181e9.wav,Meow,214759,CC0
e1f73b1a.wav,Computer_keyboard,83690,CC Sampling+
62342f83.wav,Stream,50932,CC-BY
843a4653.wav,Scissors,83702,CC0
58a53fec.wav,Walk_and_footsteps,18169,CC-BY
ba1961cd.wav,Hi-hat,50948,CC0
95fad007.wav,Knock,182022,CC-BY
37cfbaaa.wav,Knock,182023,CC-BY
618d195f.wav,Hi-hat,50953,CC0
458f751a.wav,Crackle,378633,CC0
6f413d0b.wav,Knock,182033,CC-BY
b8402616.wav,Knock,182034,CC-BY
72ad9021.wav,Tap,83745,CC Sampling+
687acfda.wav,Writing,83746,CC Sampling+
9950cecb.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans",214847,CC0
cc548b03.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans",214848,CC0
c6ec3d5a.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans",214850,CC0
10c75a64.wav,Sneeze,182095,CC-BY
2adeca51.wav,Computer_keyboard,345940,CC0
5b90d1c1.wav,Child_speech_and_kid_speaking,18278,CC-BY
b9d9e4cf.wav,Child_speech_and_kid_speaking,18290,CC-BY
d7d4b9ca.wav,Child_speech_and_kid_speaking,18291,CC-BY
e906eef0.wav,Child_speech_and_kid_speaking,18292,CC-BY
36378bf3.wav,Chewing_and_mastication,18319,CC-BY
3c80e3c8.wav,Chewing_and_mastication,18321,CC-BY
64b97fe6.wav,Chirp_and_tweet,51094,CC-BY
d2a44532.wav,"Electric_guitar,Squeak",18352,CC-BY
7c0136d4.wav,"Electric_guitar,Squeak",18353,CC-BY
1b69e0ab.wav,"Electric_guitar,Squeak",18354,CC-BY
8d552dd8.wav,Electric_guitar,18355,CC-BY
0c0fdf50.wav,"Electric_guitar,Squeak",18356,CC-BY
64711410.wav,Cricket,182206,CC0
e16313f5.wav,Run,51145,CC0
461d7262.wav,Chewing_and_mastication,411595,CC-BY
7edb2ea2.wav,Chewing_and_mastication,411596,CC-BY
16b7dc4c.wav,Cricket,83928,CC-BY-NC
e3c793b7.wav,Run,51163,CC0
c7008e5a.wav,Cricket,83931,CC-BY-NC
f79bdce9.wav,Toilet_flush,51170,CC0
60a12c09.wav,Toilet_flush,378863,CC0
cbdde8f1.wav,"Squeak,Slam",346154,CC-BY
88caf0f6.wav,Hiss,182359,CC0
b2e12b81.wav,Walk_and_footsteps,215137,CC-BY
5cec0017.wav,Harmonica,116873,CC0
04b781ac.wav,Harmonica,116874,CC0
2da75f59.wav,Slam,411789,CC-BY
7a71028e.wav,Harmonica,116881,CC0
49ce52b1.wav,Harmonica,116885,CC0
e189f3b2.wav,Harmonica,116886,CC0
0a3180bb.wav,Harmonica,116891,CC0
47297c3b.wav,Harmonica,116892,CC0
7533287e.wav,Harmonica,116895,CC0
e812d76e.wav,Harmonica,116896,CC0
9e2395a0.wav,Harmonica,116901,CC0
c7f0e995.wav,Harmonica,116903,CC0
03e47a59.wav,Harmonica,116904,CC0
ab87f49c.wav,Harmonica,116905,CC0
b215bdfb.wav,Harmonica,116908,CC0
849bd04a.wav,Harmonica,116910,CC0
f9563b36.wav,Harmonica,116912,CC0
8687b80e.wav,Harmonica,116913,CC0
477abc09.wav,Harmonica,116917,CC0
f3f088f4.wav,Harmonica,116919,CC0
9616fe5b.wav,Harmonica,116922,CC0
07641674.wav,Harmonica,116925,CC0
156317f5.wav,Toilet_flush,182462,CC-BY-NC
12745fe9.wav,Harmonica,116927,CC0
55d243cc.wav,Car_passing_by,411841,CC0
64dbaa9c.wav,Harmonica,116930,CC0
e2bda35f.wav,Harmonica,116931,CC0
a4244bf7.wav,Stream,411844,CC0
0afe72a0.wav,Harmonica,116933,CC0
09ea7d4b.wav,Harmonica,116934,CC0
b6326e8f.wav,Stream,411843,CC0
70622014.wav,Harmonica,116936,CC0
3ede79fd.wav,Car_passing_by,411842,CC0
4b28bfc6.wav,Traffic_noise_and_roadway_noise,182474,CC0
a266cd9d.wav,Computer_keyboard,379076,CC0
411e6280.wav,Harmonica,116941,CC0
59c32009.wav,Harmonica,116942,CC0
a26b950f.wav,Harmonica,116943,CC0
9223a253.wav,Harmonica,116944,CC0
57f10026.wav,Harmonica,116946,CC0
697a91ad.wav,Harmonica,116947,CC0
f4d2efbb.wav,Harmonica,116949,CC0
addf50c1.wav,Harmonica,116950,CC0
782e7d98.wav,"Bathtub_(filling_or_washing),Gurgling",51414,CC-BY
9007288e.wav,"Bathtub_(filling_or_washing),Gurgling",51415,CC-BY
8f2477b7.wav,Raindrop,149721,CC-BY
157ce4ea.wav,Raindrop,149722,CC-BY
c176239b.wav,Harmonica,116953,CC0
f6cb7750.wav,Computer_keyboard,379099,CC0
a6b2f409.wav,Buzz,18651,CC-BY-NC
46bd52a4.wav,Keys_jangling,51438,CC0
7755e21b.wav,Keys_jangling,51441,CC0
fe485cb6.wav,Keys_jangling,51443,CC0
608e6f9d.wav,Keys_jangling,51445,CC0
bfb5b77c.wav,Computer_keyboard,149750,CC-BY-NC
2a5d34c8.wav,Computer_keyboard,149751,CC-BY-NC
f417b1e4.wav,Computer_keyboard,149752,CC-BY-NC
d1ea9f1c.wav,Cricket,18678,CC-BY
a8369f95.wav,Cricket,18677,CC-BY
1089aeec.wav,Chirp_and_tweet,182529,CC0
17702ec2.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans",379142,CC0
1a056a3e.wav,Stream,411912,CC-BY
ae888f54.wav,Whispering,84237,CC-BY
5bd15a05.wav,Waves_and_surf,411917,CC-BY
a941dbea.wav,Bathtub_(filling_or_washing),379156,CC-BY
97aa0a54.wav,Burping_and_eructation,215319,CC0
7ad34f4f.wav,Burping_and_eructation,215325,CC0
d3fa4df2.wav,Burping_and_eructation,215327,CC0
5e049163.wav,Walk_and_footsteps,379175,CC0
ae1d4d55.wav,Zipper_(clothing),18727,CC-BY
409ba0bc.wav,"Cutlery_and_silverware,Dishes_and_pots_and_pans,Chink_and_clink",379184,CC0
a7e4b70b.wav,Burping_and_eructation,215354,CC0
daa6db8f.wav,Burping_and_eructation,215356,CC0
80a741f1.wav,Burping_and_eructation,215358,CC0
36d19e04.wav,Chink_and_clink,379198,CC0
f72b0436.wav,Buzz,215363,CC0
c5d010f1.wav,Burping_and_eructation,215367,CC0
e58c36e2.wav,Burping_and_eructation,215368,CC0
10d27c8a.wav,Sigh,215380,CC0
0199c0a0.wav,Accelerating_and_revving_and_vroom,18774,CC Sampling+
1d0d3df0.wav,Scissors,346504,CC-BY
72fa928a.wav,Scissors,346506,CC-BY
b1d8010d.wav,Scissors,346507,CC-BY
1fb887c7.wav,Sigh,346520,CC-BY
fd7e38f2.wav,Chewing_and_mastication,379341,CC0
512a5cb4.wav,Chewing_and_mastication,379343,CC0
d3019ff0.wav,Bus,379373,CC0
228212bb.wav,Bus,379375,CC0
ef15f5ff.wav,Bus,379377,CC0
ce3cae38.wav,Bus,379382,CC0
d70b25c7.wav,Bus,379385,CC0
e2513966.wav,Bus,379387,CC0
25b7253d.wav,Bus,379388,CC0
7fe5e4be.wav,Bus,379389,CC0
5f686ed8.wav,Hiss,182789,CC-BY
31a446df.wav,Chewing_and_mastication,117254,CC Sampling+
454b1b29.wav,Buzz,18965,CC-BY
c12add40.wav,Buzz,18966,CC-BY
df902998.wav,"Applause,Crowd,Cheering",346684,CC0
39bf957a.wav,Chink_and_clink,346701,CC0
3ed11238.wav,Meow,51809,CC0
b21f302b.wav,"Meow,Purr",51810,CC0
80a9e17f.wav,Printer,182893,CC0
e6eead5a.wav,Printer,182894,CC0
1195f1b1.wav,Bus,215685,CC0
6cadb51c.wav,Hiss,84620,CC-BY
72db0f92.wav,Hiss,84623,CC-BY
7f9c5a4f.wav,Stream,215706,CC0
3f4475e2.wav,Stream,215707,CC0
44d5a05e.wav,Bass_drum,51871,CC-BY
92702b88.wav,Finger_snapping,346786,CC-BY
87fe8193.wav,Finger_snapping,346787,CC-BY
d0ba8b8a.wav,Finger_snapping,346788,CC-BY
f1015c40.wav,Finger_snapping,346789,CC-BY
069d8df9.wav,Finger_snapping,346790,CC-BY
ede8d21c.wav,Finger_snapping,346791,CC-BY
2db2b9e8.wav,Finger_snapping,346792,CC-BY
eedff032.wav,Finger_snapping,346793,CC-BY
7d413a44.wav,Finger_snapping,346796,CC-BY
94934bac.wav,Finger_snapping,346797,CC-BY
16316726.wav,Finger_snapping,346798,CC-BY
994728a8.wav,Finger_snapping,346800,CC-BY
79b09200.wav,Finger_snapping,346802,CC-BY
e339765a.wav,Finger_snapping,346805,CC-BY
e18e88f1.wav,Finger_snapping,346806,CC-BY
25f91c87.wav,Finger_snapping,346807,CC-BY
74541bc4.wav,Finger_snapping,346809,CC-BY
70b130c6.wav,Finger_snapping,346813,CC-BY
9d777b4c.wav,Stream,150225,CC-BY
7abf68d3.wav,Chewing_and_mastication,84690,CC-BY
530e86d7.wav,Shatter,84702,CC-BY
59f7b3eb.wav,Scissors,19179,CC-BY
5d04ea66.wav,Scissors,19180,CC-BY
ba48bf05.wav,Scissors,19181,CC-BY
7ac41070.wav,Whispering,19199,CC-BY
e8094d53.wav,Motorcycle,412434,CC0
3913fde9.wav,Male_speech_and_man_speaking,150330,CC-BY
3dd4bc95.wav,"Meow,Purr",19278,CC Sampling+
7bc5dbae.wav,Cupboard_open_or_close,150367,CC0
05e4ad19.wav,Cupboard_open_or_close,150368,CC0
9994a39e.wav,Cupboard_open_or_close,150369,CC0
8c2b6649.wav,Cupboard_open_or_close,150371,CC0
f2935bc9.wav,Cupboard_open_or_close,150372,CC0
3a791894.wav,Cupboard_open_or_close,150374,CC0
84bab977.wav,Cupboard_open_or_close,150375,CC0
e6432738.wav,Cupboard_open_or_close,150376,CC0
5ac273b5.wav,Buzz,52073,CC-BY
2fbad369.wav,Drawer_open_or_close,412549,CC0
42d9173e.wav,Zipper_(clothing),412551,CC0
60be428e.wav,Printer,19335,CC-BY
775ef1b5.wav,Microwave_oven,215956,CC0
a6bcf2d7.wav,Computer_keyboard,216005,CC0
bf4667b5.wav,"Female_speech_and_woman_speaking,Walk_and_footsteps",216009,CC0
1d3f1fc8.wav,Mechanical_fan,19427,CC-BY
cd75a6ae.wav,Writing,379886,CC0
b48baf55.wav,Writing,379887,CC0
b3242170.wav,Stream,379906,CC0
d1018962.wav,Scissors,216087,CC-BY
23b1b3ce.wav,Knock,85016,CC-BY-NC
3ec4b96e.wav,Buzz,19487,CC-BY
