fname,labels,flickr_video_URL,license
5d7a2c0d.wav,"Drip,Chewing_and_mastication",http://www.flickr.com/videos/88988902@N00/4864212115/,CC BY-SA 2.0
5d7adbe0.wav,Chirp_and_tweet,http://www.flickr.com/videos/23837066@N07/8679727167/,CC BY 2.0
5d7c2491.wav,Knock,http://www.flickr.com/videos/65903766@N00/4461401480/,CC BY 2.0
5d81773d.wav,Yell,http://www.flickr.com/videos/9788232@N03/2982722349/,CC BY-SA 2.0
5d82d370.wav,Run,http://www.flickr.com/videos/70936006@N08/10373129894/,CC BY 2.0
5d83bcb4.wav,Bus,http://www.flickr.com/videos/65040075@N07/5970525447/,CC BY 2.0
5d86f00a.wav,Finger_snapping,http://www.flickr.com/videos/92439182@N00/6986283951/,CC BY 2.0
5d8f355c.wav,Squeak,http://www.flickr.com/videos/8316621@N07/8127809891/,CC BY 2.0
5d92e959.wav,Male_speech_and_man_speaking,http://www.flickr.com/videos/90676820@N00/4334333003/,CC BY-SA 2.0
5d943833.wav,Applause,http://www.flickr.com/videos/13731249@N02/4424300174/,CC BY-SA 2.0
5d9ce940.wav,Chink_and_clink,http://www.flickr.com/videos/32161280@N06/7865644236/,CC BY-SA 2.0
5d9d8f5e.wav,Male_speech_and_man_speaking,http://www.flickr.com/videos/14522052@N04/7451029358/,CC BY 2.0
5dbadcc4.wav,Fart,http://www.flickr.com/videos/22201290@N07/7021474093/,CC BY 2.0
5dc6ad07.wav,"Fill_(with_liquid),Toilet_flush,Sink_(filling_or_washing)",http://www.flickr.com/videos/32786000@N08/8371623455/,CC BY-SA 2.0
5dcd354d.wav,Sneeze,http://www.flickr.com/videos/82518118@N00/4349953446/,CC BY 2.0
5dd15da9.wav,"Accordion,Harmonica",http://www.flickr.com/videos/84056180@N00/8144726719/,CC BY-SA 2.0
5dd15e37.wav,"Marimba_and_xylophone,Glockenspiel",http://www.flickr.com/videos/70181267@N00/3804622109/,CC BY 2.0
5dd1fe75.wav,Gong,http://www.flickr.com/videos/35632769@N00/6129265253/,CC BY-SA 2.0
5dd2fff0.wav,"Race_car_and_auto_racing,Buzz",http://www.flickr.com/videos/27972146@N04/4985688580/,CC BY-SA 2.0
5dd5c7a2.wav,Walk_and_footsteps,http://www.flickr.com/videos/32444354@N08/7906663440/,CC BY 2.0
5dd6a460.wav,"Run,Cheering",http://www.flickr.com/videos/56156808@N00/4539486409/,CC BY-SA 2.0
5dd8c649.wav,Skateboard,http://www.flickr.com/videos/60274407@N00/2631769650/,CC BY 2.0
5de1d460.wav,Drip,http://www.flickr.com/videos/57427817@N00/5327387242/,CC BY 2.0
5de9bf45.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/93282346@N04/9445221017/,CC BY 2.0
5deafc38.wav,Bicycle_bell,http://www.flickr.com/videos/90676820@N00/4638086954/,CC BY-SA 2.0
5deb9c6f.wav,Chewing_and_mastication,http://www.flickr.com/videos/40633117@N05/3835941036/,CC BY 2.0
5dee3da3.wav,Bicycle_bell,http://www.flickr.com/videos/59999483@N00/2402585698/,CC BY-SA 2.0
5dee618f.wav,Acoustic_guitar,http://www.flickr.com/videos/68762934@N00/3625569785/,CC BY-SA 2.0
5def7e60.wav,Slam,http://www.flickr.com/videos/104361017@N06/11076152013/,CC BY 2.0
5df26417.wav,Hiss,http://www.flickr.com/videos/65975278@N00/2640420995/,CC BY 2.0
5df4a035.wav,Fill_(with_liquid),http://www.flickr.com/videos/45909111@N00/6035580495/,CC BY 2.0
5df8397a.wav,Bicycle_bell,http://www.flickr.com/videos/85864219@N00/10407811825/,CC BY-SA 2.0
5df8f523.wav,Fill_(with_liquid),http://www.flickr.com/videos/10117647@N06/6818317039/,CC BY 2.0
5df941f1.wav,Acoustic_guitar,http://www.flickr.com/videos/54094369@N03/7533318468/,CC BY-SA 2.0
5dfd7e3e.wav,Raindrop,http://www.flickr.com/videos/41572727@N06/5437542987/,CC BY 2.0
5e04b112.wav,Toilet_flush,http://www.flickr.com/videos/45141186@N00/3455935133/,CC BY 2.0
5e0928c4.wav,Chirp_and_tweet,http://www.flickr.com/videos/12967457@N08/7475478866/,CC BY-SA 2.0
5e0dffbd.wav,"Skateboard,Walk_and_footsteps",http://www.flickr.com/videos/13028280@N00/2575597025/,CC BY 2.0
5e0ec5b1.wav,Clapping,http://www.flickr.com/videos/79312849@N04/13751832775/,CC BY 2.0
5e10df3d.wav,Chirp_and_tweet,http://www.flickr.com/videos/35090117@N05/4827675414/,CC BY 2.0
5e1743e7.wav,Mechanical_fan,http://www.flickr.com/videos/9828412@N05/4489285710/,CC BY 2.0
5e18f450.wav,Skateboard,http://www.flickr.com/videos/32488866@N00/2766604952/,CC BY-SA 2.0
5e1d8044.wav,Male_singing,http://www.flickr.com/videos/14990149@N04/4378912484/,CC BY-SA 2.0
5e1e0838.wav,Bass_drum,http://www.flickr.com/videos/39888082@N00/4461586717/,CC BY-SA 2.0
5e20da33.wav,"Gasp,Whispering",http://www.flickr.com/videos/62037332@N00/3408663382/,CC BY-SA 2.0
5e27129e.wav,"Frying_(food),Dishes_and_pots_and_pans,Cutlery_and_silverware,Toilet_flush",http://www.flickr.com/videos/11054484@N04/4414082761/,CC BY 2.0
5e2863f8.wav,Gasp,http://www.flickr.com/videos/84838370@N00/4030835044/,CC BY 2.0
5e2f3f6d.wav,Squeak,http://www.flickr.com/videos/8566600@N07/4236553128/,CC BY 2.0
5e2f91ca.wav,Run,http://www.flickr.com/videos/10117647@N06/7982013551/,CC BY 2.0
5e34a783.wav,Hiss,http://www.flickr.com/videos/38924002@N05/9491278576/,CC BY 2.0
5e390521.wav,Bass_guitar,http://www.flickr.com/videos/57937056@N05/6384099907/,CC BY 2.0
5e3e6f30.wav,Hi-hat,http://www.flickr.com/videos/21203533@N00/5720435488/,CC BY 2.0
5e403efe.wav,Church_bell,http://www.flickr.com/videos/9805680@N07/4840331371/,CC BY 2.0
5e41dad6.wav,Meow,http://www.flickr.com/videos/28435100@N00/5757168260/,CC BY 2.0
5e4a30d1.wav,Computer_keyboard,http://www.flickr.com/videos/97193933@N00/11000640605/,CC BY 2.0
5e4d29e8.wav,Harmonica,http://www.flickr.com/videos/53726379@N00/2460166204/,CC BY 2.0
5e5030c3.wav,Gong,http://www.flickr.com/videos/73449134@N04/8270926406/,CC BY-SA 2.0
5e52d6cb.wav,Microwave_oven,http://www.flickr.com/videos/99345230@N00/5001949353/,CC BY-SA 2.0
5e539a27.wav,Trickle_and_dribble,http://www.flickr.com/videos/14843500@N00/2456557484/,CC BY 2.0
5e5425c5.wav,Screaming,http://www.flickr.com/videos/49662921@N00/5931850133/,CC BY 2.0
5e564053.wav,Clapping,http://www.flickr.com/videos/22298070@N00/6250897374/,CC BY-SA 2.0
5e5a508d.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/53007003@N00/3613952291/,CC BY 2.0
5e5d99bd.wav,Gurgling,http://www.flickr.com/videos/21993122@N05/4760598390/,CC BY 2.0
5e5e60dc.wav,Chirp_and_tweet,http://www.flickr.com/videos/35142635@N05/7507235280/,CC BY 2.0
5e5e7c8b.wav,Drawer_open_or_close,http://www.flickr.com/videos/27365671@N00/5317384063/,CC BY 2.0
5e5f44d8.wav,Run,http://www.flickr.com/videos/49503165485@N01/6452788679/,CC BY 2.0
5e6706f7.wav,Bicycle_bell,http://www.flickr.com/videos/22093010@N06/5036367380/,CC BY 2.0
5e69dd4e.wav,Bass_drum,http://www.flickr.com/videos/90417577@N00/2415122561/,CC BY-SA 2.0
5e6afecc.wav,"Bathtub_(filling_or_washing),Water_tap_and_faucet,Frying_(food),Sink_(filling_or_washing)",http://www.flickr.com/videos/57937056@N05/6373083045/,CC BY 2.0
5e71e8b1.wav,"Writing,Computer_keyboard,Tick-tock,Chewing_and_mastication,Keys_jangling,Scissors",http://www.flickr.com/videos/26981415@N00/2685502974/,CC BY 2.0
5e756956.wav,Fart,http://www.flickr.com/videos/11112304@N00/7969303624/,CC BY-SA 2.0
5e761223.wav,Chink_and_clink,http://www.flickr.com/videos/33848771@N00/5711268599/,CC BY-SA 2.0
5e7a8784.wav,Female_singing,http://www.flickr.com/videos/71482894@N00/4177012311/,CC BY 2.0
5e7b62c3.wav,Whispering,http://www.flickr.com/videos/91479213@N02/10344700236/,CC BY 2.0
5e7f0a76.wav,Cutlery_and_silverware,http://www.flickr.com/videos/82349036@N00/4069779101/,CC BY-SA 2.0
5e7f2688.wav,Raindrop,http://www.flickr.com/videos/67449514@N00/3750949797/,CC BY-SA 2.0
5e878e93.wav,Whispering,http://www.flickr.com/videos/80841557@N00/3139592875/,CC BY 2.0
5e8a1bf2.wav,Mechanical_fan,http://www.flickr.com/videos/31442459@N00/3315865694/,CC BY-SA 2.0
5e9253b8.wav,Skateboard,http://www.flickr.com/videos/13146595@N00/8502011554/,CC BY 2.0
5e970793.wav,"Water_tap_and_faucet,Toilet_flush,Sink_(filling_or_washing)",http://www.flickr.com/videos/8996753@N06/4171260993/,CC BY 2.0
5e995c61.wav,Walk_and_footsteps,http://www.flickr.com/videos/32444354@N08/7417011734/,CC BY 2.0
5e9eb677.wav,Stream,http://www.flickr.com/videos/28435100@N00/7405770322/,CC BY 2.0
5ea2b9fe.wav,"Zipper_(clothing),Fart,Water_tap_and_faucet,Sink_(filling_or_washing)",http://www.flickr.com/videos/27510199@N03/12967542645/,CC BY 2.0
5eb000bd.wav,Burping_and_eructation,http://www.flickr.com/videos/59882322@N00/2745683063/,CC BY 2.0
5eb040ff.wav,Cricket,http://www.flickr.com/videos/11054484@N04/8577029092/,CC BY 2.0
5eb1d2ba.wav,Hiss,http://www.flickr.com/videos/77487139@N04/9637189195/,CC BY 2.0
5ebb501c.wav,"Whispering,Sneeze",http://www.flickr.com/videos/93132003@N00/5937408433/,CC BY-SA 2.0
5ec144df.wav,Car_passing_by,http://www.flickr.com/videos/22338369@N07/3723112998/,CC BY 2.0
5ec4aade.wav,Fart,http://www.flickr.com/videos/18877662@N00/3761909816/,CC BY 2.0
5ec5db7d.wav,Crackle,http://www.flickr.com/videos/35980729@N05/3475462784/,CC BY 2.0
5ecb8d37.wav,"Bass_drum,Hi-hat",http://www.flickr.com/videos/30955003@N00/5696405799/,CC BY 2.0
5ecce75b.wav,Accordion,http://www.flickr.com/videos/14179298@N00/7663698604/,CC BY-SA 2.0
5ed3155d.wav,Accordion,http://www.flickr.com/videos/12394349@N06/5458497058/,CC BY 2.0
5edafb3f.wav,Chewing_and_mastication,http://www.flickr.com/videos/8374904@N04/6812751071/,CC BY 2.0
5edda9bf.wav,Chewing_and_mastication,http://www.flickr.com/videos/72753560@N00/10403484875/,CC BY 2.0
5edf3f30.wav,Bicycle_bell,http://www.flickr.com/videos/28435100@N00/4553900832/,CC BY 2.0
5ee0bf74.wav,Gurgling,http://www.flickr.com/videos/99624358@N00/4647848855/,CC BY 2.0
5ee4b93c.wav,Skateboard,http://www.flickr.com/videos/10671903@N00/5523867661/,CC BY 2.0
5ee652ad.wav,Shatter,http://www.flickr.com/videos/34916084@N00/12768970585/,CC BY-SA 2.0
5ee70b80.wav,Computer_keyboard,http://www.flickr.com/videos/52204845@N03/6785373087/,CC BY 2.0
5ee82cf3.wav,Trickle_and_dribble,http://www.flickr.com/videos/57508683@N07/8771052580/,CC BY 2.0
5eea0e60.wav,"Bass_guitar,Gong",http://www.flickr.com/videos/70285332@N00/2785605985/,CC BY-SA 2.0
5ef059e6.wav,Female_singing,http://www.flickr.com/videos/23474314@N00/2420666450/,CC BY 2.0
5ef0a36c.wav,Yell,http://www.flickr.com/videos/24965986@N00/8400785800/,CC BY 2.0
5ef977b9.wav,"Finger_snapping,Sneeze",http://www.flickr.com/videos/78233635@N00/2525348282/,CC BY-SA 2.0
5ef98be8.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/27972146@N04/4985098021/,CC BY-SA 2.0
5efb0ad3.wav,Drip,http://www.flickr.com/videos/98799884@N00/8288684785/,CC BY 2.0
5efbc9b6.wav,Bass_drum,http://www.flickr.com/videos/99247795@N00/4912629142/,CC BY-SA 2.0
5efbd14a.wav,"Marimba_and_xylophone,Glockenspiel,Gong",http://www.flickr.com/videos/36229438@N08/4670980329/,CC BY-SA 2.0
5f07ccb1.wav,"Car_passing_by,Accelerating_and_revving_and_vroom",http://www.flickr.com/videos/34934036@N04/4921320378/,CC BY 2.0
5f0c2d1e.wav,Cutlery_and_silverware,http://www.flickr.com/videos/75483054@N00/4386734104/,CC BY 2.0
5f0e824b.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/16982169@N03/3258332503/,CC BY-SA 2.0
5f10d1ab.wav,Computer_keyboard,http://www.flickr.com/videos/10845359@N02/8095082720/,CC BY 2.0
5f113f31.wav,Chewing_and_mastication,http://www.flickr.com/videos/80547277@N00/6764298309/,CC BY-SA 2.0
5f1297b5.wav,Motorcycle,http://www.flickr.com/videos/32475614@N08/8603883998/,CC BY-SA 2.0
5f179abe.wav,"Run,Walk_and_footsteps",http://www.flickr.com/videos/76137270@N00/2777344056/,CC BY 2.0
5f1a4ee5.wav,Computer_keyboard,http://www.flickr.com/videos/55137296@N00/3226895859/,CC BY-SA 2.0
5f1a9f4e.wav,"Squeak,Child_speech_and_kid_speaking",http://www.flickr.com/videos/84056180@N00/8583484207/,CC BY-SA 2.0
5f26dbfd.wav,Male_singing,http://www.flickr.com/videos/14522052@N04/5634438754/,CC BY 2.0
5f2d4b23.wav,Hiss,http://www.flickr.com/videos/71738064@N00/4169548405/,CC BY 2.0
5f324590.wav,Sneeze,http://www.flickr.com/videos/122847184@N07/13893899232/,CC BY 2.0
5f36a975.wav,"Water_tap_and_faucet,Sink_(filling_or_washing)",http://www.flickr.com/videos/13761287@N04/5943358594/,CC BY 2.0
5f3731d4.wav,"Marimba_and_xylophone,Glockenspiel,Bicycle_bell",http://www.flickr.com/videos/30831275@N03/4428386729/,CC BY-SA 2.0
5f38bc8a.wav,Microwave_oven,http://www.flickr.com/videos/10845359@N02/6859840461/,CC BY 2.0
5f3b35e1.wav,Race_car_and_auto_racing,http://www.flickr.com/videos/27042541@N06/4934291201/,CC BY 2.0
5f3d5610.wav,Race_car_and_auto_racing,http://www.flickr.com/videos/45141186@N00/3898947813/,CC BY 2.0
5f424b55.wav,"Bicycle_bell,Chink_and_clink",http://www.flickr.com/videos/57508304@N06/5959414136/,CC BY 2.0
5f476159.wav,Walk_and_footsteps,http://www.flickr.com/videos/88941558@N00/2477246025/,CC BY 2.0
5f49d0ed.wav,Fill_(with_liquid),http://www.flickr.com/videos/9175767@N05/9199756080/,CC BY 2.0
5f4ba1d7.wav,Church_bell,http://www.flickr.com/videos/50493220@N00/2705562049/,CC BY 2.0
5f4c9581.wav,Run,http://www.flickr.com/videos/43762471@N00/12771668963/,CC BY-SA 2.0
5f4eade8.wav,"Accordion,Harmonica",http://www.flickr.com/videos/42614920@N00/6238645085/,CC BY-SA 2.0
5f50b872.wav,Frying_(food),http://www.flickr.com/videos/22738816@N07/13488508835/,CC BY 2.0
5f512933.wav,Electric_guitar,http://www.flickr.com/videos/25622716@N02/3048516347/,CC BY-SA 2.0
5f517229.wav,Cricket,http://www.flickr.com/videos/50565671@N00/5007909282/,CC BY-SA 2.0
5f536628.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/9334511@N06/11649799253/,CC BY 2.0
5f53ddd4.wav,Screaming,http://www.flickr.com/videos/45325071@N00/5839540211/,CC BY-SA 2.0
5f545545.wav,Run,http://www.flickr.com/videos/80547277@N00/6073906721/,CC BY-SA 2.0
5f57c72e.wav,"Crackle,Scissors",http://www.flickr.com/videos/81295529@N00/5996512402/,CC BY 2.0
5f5c8ecf.wav,Whispering,http://www.flickr.com/videos/93132003@N00/5027460097/,CC BY-SA 2.0
5f5d08b8.wav,Cricket,http://www.flickr.com/videos/83301955@N00/4900030412/,CC BY 2.0
5f6301fa.wav,Dishes_and_pots_and_pans,http://www.flickr.com/videos/8566600@N07/4181096405/,CC BY 2.0
5f680205.wav,"Bicycle_bell,Chink_and_clink",http://www.flickr.com/videos/53007003@N00/2468533646/,CC BY 2.0
5f721777.wav,"Fill_(with_liquid),Drip,Gurgling",http://www.flickr.com/videos/90678392@N00/11618357684/,CC BY 2.0
5f756f44.wav,Cutlery_and_silverware,http://www.flickr.com/videos/37168103@N00/9478400758/,CC BY-SA 2.0
5f7a0183.wav,Chink_and_clink,http://www.flickr.com/videos/67987097@N04/7494494812/,CC BY 2.0
5f7a2589.wav,Computer_keyboard,http://www.flickr.com/videos/29052598@N04/5594528758/,CC BY-SA 2.0
5f7a5765.wav,Waves_and_surf,http://www.flickr.com/videos/10978503@N00/6251199685/,CC BY-SA 2.0
5f7ac06a.wav,Hiss,http://www.flickr.com/videos/63709019@N04/8670564425/,CC BY-SA 2.0
5f7eeeba.wav,Bass_guitar,http://www.flickr.com/videos/42872676@N08/4577616117/,CC BY 2.0
5f833dca.wav,Run,http://www.flickr.com/videos/7475921@N05/4692014965/,CC BY-SA 2.0
5f854e00.wav,Computer_keyboard,http://www.flickr.com/videos/11054484@N04/8798311460/,CC BY 2.0
5f86dd29.wav,Computer_keyboard,http://www.flickr.com/videos/43547678@N00/3491736638/,CC BY-SA 2.0
5f8716dd.wav,"Zipper_(clothing),Purr,Child_speech_and_kid_speaking",http://www.flickr.com/videos/11054484@N04/12679786423/,CC BY 2.0
5f87905c.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware",http://www.flickr.com/videos/84056180@N00/9526615822/,CC BY-SA 2.0
5f8a60ac.wav,"Frying_(food),Toilet_flush",http://www.flickr.com/videos/60853979@N06/7651242994/,CC BY 2.0
5f8b5b4c.wav,Strum,http://www.flickr.com/videos/43966241@N00/6900071247/,CC BY 2.0
5f8e18b7.wav,"Raindrop,Crackle",http://www.flickr.com/videos/29233640@N07/3326845279/,CC BY 2.0
5f909074.wav,Motorcycle,http://www.flickr.com/videos/55644209@N00/4312655937/,CC BY 2.0
5f93f97a.wav,Slam,http://www.flickr.com/videos/9133668@N08/2505258829/,CC BY-SA 2.0
5f9c161d.wav,Crackle,http://www.flickr.com/videos/8566600@N07/4235768883/,CC BY 2.0
5faa68fb.wav,Purr,http://www.flickr.com/videos/8996753@N06/4171919718/,CC BY 2.0
5fb0145d.wav,Chewing_and_mastication,http://www.flickr.com/videos/78777416@N00/2707953414/,CC BY 2.0
5fb4855c.wav,Squeak,http://www.flickr.com/videos/50493220@N00/3163181299/,CC BY 2.0
5fb697e3.wav,Chink_and_clink,http://www.flickr.com/videos/116080227@N06/12251975776/,CC BY-SA 2.0
5fb84aec.wav,Cricket,http://www.flickr.com/videos/38102495@N00/8129223191/,CC BY 2.0
5fbb1552.wav,Meow,http://www.flickr.com/videos/13585868@N02/3731841556/,CC BY 2.0
5fbb74eb.wav,Toilet_flush,http://www.flickr.com/videos/72753560@N00/8332343658/,CC BY 2.0
5fbffa06.wav,"Child_speech_and_kid_speaking,Burping_and_eructation",http://www.flickr.com/videos/65903766@N00/5410372801/,CC BY 2.0
5fc14eed.wav,Traffic_noise_and_roadway_noise,http://www.flickr.com/videos/25005243@N04/3791462111/,CC BY-SA 2.0
5fc6d851.wav,Meow,http://www.flickr.com/videos/35034346289@N01/6841250309/,CC BY 2.0
5fc754b2.wav,Yell,http://www.flickr.com/videos/34231192@N00/3852563726/,CC BY 2.0
5fc9649d.wav,Toilet_flush,http://www.flickr.com/videos/43207063@N06/5166263526/,CC BY 2.0
5fca070d.wav,Bass_guitar,http://www.flickr.com/videos/40719493@N06/4070659401/,CC BY-SA 2.0
5fd3d83b.wav,Skateboard,http://www.flickr.com/videos/13146595@N00/2869290426/,CC BY 2.0
5fd3f23c.wav,Hiss,http://www.flickr.com/videos/32475614@N08/8592169688/,CC BY-SA 2.0
5fd7043e.wav,Printer,http://www.flickr.com/videos/45312288@N07/8962774811/,CC BY-SA 2.0
5fdadcfd.wav,Strum,http://www.flickr.com/videos/29784592@N00/9242139807/,CC BY 2.0
5fdbf4c3.wav,Toilet_flush,http://www.flickr.com/videos/17416832@N00/2575861840/,CC BY 2.0
5fdc346f.wav,Skateboard,http://www.flickr.com/videos/77934134@N03/7534376774/,CC BY 2.0
5fde4352.wav,"Fill_(with_liquid),Water_tap_and_faucet,Hiss,Toilet_flush,Sink_(filling_or_washing)",http://www.flickr.com/videos/13910409@N05/3366812363/,CC BY 2.0
5fe24104.wav,"Water_tap_and_faucet,Frying_(food),Sink_(filling_or_washing)",http://www.flickr.com/videos/93958158@N00/8576601517/,CC BY-SA 2.0
5fe2800f.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/19429169@N00/3031484801/,CC BY-SA 2.0
5fe407ee.wav,Mechanical_fan,http://www.flickr.com/videos/24673001@N07/9473647390/,CC BY-SA 2.0
5fe74955.wav,Chirp_and_tweet,http://www.flickr.com/videos/88941558@N00/2533793543/,CC BY 2.0
5feb0373.wav,Motorcycle,http://www.flickr.com/videos/34602976@N02/3664548641/,CC BY-SA 2.0
5fef402e.wav,Zipper_(clothing),http://www.flickr.com/videos/57435243@N00/5301423220/,CC BY 2.0
5ff060cb.wav,Slam,http://www.flickr.com/videos/10581108@N00/4756760918/,CC BY 2.0
5ff57292.wav,Clapping,http://www.flickr.com/videos/37729103@N06/6122009755/,CC BY-SA 2.0
5ff923d4.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/11700653@N08/8931466242/,CC BY 2.0
5ff97698.wav,Microwave_oven,http://www.flickr.com/videos/22524334@N06/3672949847/,CC BY-SA 2.0
5ffca340.wav,Female_singing,http://www.flickr.com/videos/9820571@N03/7158603690/,CC BY 2.0
5ffe422f.wav,Bark,http://www.flickr.com/videos/38482926@N00/3533940734/,CC BY 2.0
5fffb316.wav,Toilet_flush,http://www.flickr.com/videos/82365211@N00/2768975838/,CC BY 2.0
60010ab6.wav,Gasp,http://www.flickr.com/videos/43541636@N00/4262905387/,CC BY 2.0
6003ffb8.wav,Traffic_noise_and_roadway_noise,http://www.flickr.com/videos/9769664@N04/4608634953/,CC BY-SA 2.0
60053b16.wav,Buzz,http://www.flickr.com/videos/11054484@N04/6870384750/,CC BY 2.0
6008c0f0.wav,Printer,http://www.flickr.com/videos/35632769@N00/8954251422/,CC BY-SA 2.0
600968d2.wav,Bus,http://www.flickr.com/videos/15502126@N07/4701466860/,CC BY 2.0
600999e8.wav,Motorcycle,http://www.flickr.com/videos/87013411@N00/5293474924/,CC BY 2.0
600a7e02.wav,Toilet_flush,http://www.flickr.com/videos/47897534@N00/2818304258/,CC BY 2.0
600fdb5d.wav,Harmonica,http://www.flickr.com/videos/33205801@N00/7784924478/,CC BY 2.0
6011e57a.wav,Clapping,http://www.flickr.com/videos/25373834@N08/3657812922/,CC BY 2.0
60152e60.wav,Buzz,http://www.flickr.com/videos/47327870@N00/5978200193/,CC BY 2.0
6015b48e.wav,Stream,http://www.flickr.com/videos/41894185893@N01/2503671173/,CC BY-SA 2.0
6015d023.wav,Squeak,http://www.flickr.com/videos/35873052@N05/6082102343/,CC BY 2.0
601a1ba9.wav,Bicycle_bell,http://www.flickr.com/videos/70936006@N08/10373134076/,CC BY 2.0
601ba730.wav,Male_singing,http://www.flickr.com/videos/28042570@N08/4637338203/,CC BY-SA 2.0
601c4498.wav,Crackle,http://www.flickr.com/videos/52937201@N04/7870218798/,CC BY-SA 2.0
6020c0d2.wav,"Squeak,Harmonica",http://www.flickr.com/videos/14990149@N04/3328654902/,CC BY-SA 2.0
602138ec.wav,Traffic_noise_and_roadway_noise,http://www.flickr.com/videos/48261733@N00/4251343620/,CC BY-SA 2.0
602227a3.wav,Zipper_(clothing),http://www.flickr.com/videos/65903766@N00/5410385257/,CC BY 2.0
6023112d.wav,Crackle,http://www.flickr.com/videos/10117647@N06/5972470136/,CC BY 2.0
60265690.wav,Waves_and_surf,http://www.flickr.com/videos/94442743@N00/5958450701/,CC BY-SA 2.0
602c1ca1.wav,Sigh,http://www.flickr.com/videos/62978166@N06/12054577964/,CC BY 2.0
602d4bed.wav,Marimba_and_xylophone,http://www.flickr.com/videos/45233382@N06/4564556427/,CC BY-SA 2.0
602f1f43.wav,Male_speech_and_man_speaking,http://www.flickr.com/videos/39727414@N00/8413774078/,CC BY-SA 2.0
603729c1.wav,Male_singing,http://www.flickr.com/videos/38799733@N00/7637055576/,CC BY 2.0
60487bbf.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/10787737@N02/12110009534/,CC BY 2.0
604a04ad.wav,Bark,http://www.flickr.com/videos/16813029@N08/8214643911/,CC BY 2.0
604a1307.wav,Motorcycle,http://www.flickr.com/videos/67926070@N05/6746062921/,CC BY 2.0
604af7fa.wav,Female_speech_and_woman_speaking,http://www.flickr.com/videos/57216263@N00/3150990611/,CC BY 2.0
6053fd3f.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/9970125@N07/4741596433/,CC BY 2.0
60542e3e.wav,Cricket,http://www.flickr.com/videos/8819274@N04/2752799625/,CC BY-SA 2.0
60548ca9.wav,Accordion,http://www.flickr.com/videos/21353838@N06/4959809018/,CC BY 2.0
6055c36a.wav,Writing,http://www.flickr.com/videos/8566600@N07/9287416274/,CC BY 2.0
605f02f0.wav,Walk_and_footsteps,http://www.flickr.com/videos/37182812@N00/2770474431/,CC BY-SA 2.0
606295cb.wav,Accordion,http://www.flickr.com/videos/8868887@N03/5538632723/,CC BY-SA 2.0
60654fad.wav,Squeak,http://www.flickr.com/videos/8457129@N02/8468873792/,CC BY 2.0
6067c391.wav,Run,http://www.flickr.com/videos/70936006@N08/9699873267/,CC BY 2.0
6069d9ee.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/21671592@N02/2464072557/,CC BY-SA 2.0
606b5050.wav,"Dishes_and_pots_and_pans,Cutlery_and_silverware",http://www.flickr.com/videos/8566600@N07/4470705420/,CC BY 2.0
606b90cf.wav,Meow,http://www.flickr.com/videos/77562960@N00/3834562593/,CC BY 2.0
6072e040.wav,Chink_and_clink,http://www.flickr.com/videos/68688072@N02/9180639335/,CC BY 2.0
60759a4e.wav,"Meow,Buzz",http://www.flickr.com/videos/49071064@N00/5905119180/,CC BY-SA 2.0
6075f11a.wav,Tick-tock,http://www.flickr.com/videos/58859981@N00/5134317883/,CC BY 2.0
60764891.wav,Marimba_and_xylophone,http://www.flickr.com/videos/7244989@N06/8657537543/,CC BY 2.0
6089dd59.wav,Whispering,http://www.flickr.com/videos/77725780@N00/5722916842/,CC BY 2.0
60904550.wav,"Glockenspiel,Tick-tock",http://www.flickr.com/videos/16986836@N00/5177924969/,CC BY 2.0
609c3352.wav,Accelerating_and_revving_and_vroom,http://www.flickr.com/videos/82756760@N00/4728420712/,CC BY-SA 2.0
609dd021.wav,Trickle_and_dribble,http://www.flickr.com/videos/53007003@N00/5936899535/,CC BY 2.0
609f22fd.wav,Male_speech_and_man_speaking,http://www.flickr.com/videos/99207029@N00/8163340620/,CC BY 2.0
60a0594d.wav,Crowd,http://www.flickr.com/videos/70936006@N08/10657204943/,CC BY 2.0
60a0615c.wav,Slam,http://www.flickr.com/videos/104361017@N06/12028558463/,CC BY 2.0
60a0b7b4.wav,Car_passing_by,http://www.flickr.com/videos/66449089@N00/6330307719/,CC BY-SA 2.0
60a3d28f.wav,Bus,http://www.flickr.com/videos/10271412@N02/8132375092/,CC BY 2.0
60a5105a.wav,Waves_and_surf,http://www.flickr.com/videos/88657298@N00/6715321461/,CC BY 2.0
60a625d5.wav,Fart,http://www.flickr.com/videos/26775981@N05/3968837385/,CC BY-SA 2.0
60aae8e1.wav,Squeak,http://www.flickr.com/videos/11054484@N04/8577046044/,CC BY 2.0
60add632.wav,Writing,http://www.flickr.com/videos/62037332@N00/2406011651/,CC BY-SA 2.0
